Date,Reviews,Username,Stars,Helpful
6-Jul-18,"I used love this app. In the last 4 months the developers have wrecked , unable to play against your friends and how many points are needed for the next level. It worked so well until the unessicary improvements",Andy Lewis,Rated 3 stars out of five stars,
18-Jun-18,"App worked fine before the last two updates. Now it constantly has issues communicating with the routing server. It also has issues linking with Lyft and Uber driver apps. Arrival time sometimes will not update at all while the app is navigating. It is confusing to see from a passenger's point of...
Full Review",Johnathan Berger,Rated 3 stars out of five stars,
26-Jun-18,"This is a great app. However there are some little things that need fixed it should be able to change. The speedometer either needs to be bigger it be adjustable is the biggest thing. And the other is, you should be able to let the editors know when places marked on the map are not the correct p...
Full Review",Greg Belkiewicz,Rated 4 stars out of five stars,
20-Jun-18,Love the app. Only thing I hate is it never remembers any of my friends and can't re-add them because its only pulling contacts that aren't in my phone.,Ashley Gernux,Rated 3 stars out of five stars,
7-Jun-18,"Lost another star. When are you going to make the speed limit and road names a readable size on Android Auto? It's nearly impossible to read. Can't report incidents using voice on Android Auto. Defeats the whole purpose of keeping your eyes on the road. People have been requesting this for years...
Full Review",David Czaya,Rated 3 stars out of five stars,
26-Jun-18,"I like that the app has alerts for traffic , police, road hazards even pot holes. You cab get updates from other drivers so it's more accurate. It's also easy to use.",Brenda Smith,Rated 5 stars out of five stars,3
21-Jun-18,"I love Waze, but I'm currently experiencing a very annoying issue when it announces highway exits. It gives a long winded speech every time talking about Google and ""commas"". Not the end of the world, but frustrating when it interrupts my music on Bluetooth longer than necessary.",Cue,Rated 4 stars out of five stars,
18-Jun-18,"I Love the live traffic conditions, but sometimes they're too late and the app is late in ""seeing me"" in the correct lane"". These are suggestions: #1 Consider navigating left turns from oneway streets. #2 The accident reporting could use more details in specifying which lanes are affected with a...
Full Review",L B,Rated 3 stars out of five stars,
3-Jun-18,Much better than google maps. No stupid zooming on highway lines. Traffic radars and loads of features. I can't find where can i choose between mph and kmh but mayve that's my fault.,Tom Tom,Rated 5 stars out of five stars,
21-Jun-18,"ETA sharing and friends system broken and unreliable. Routing is as good as the competition, efficient with a tendency to take narrow roads. Incident report is excellent, knowing that roadworks or a stopped car is just around the corner or why you are stuck in a queue is really helpful. Fix the ...
Full Review",M Firth,Rated 3 stars out of five stars,
14-Jun-18,"The app keeps freezing, I have to pull over and restart app. This was never an issue before the updates lately. Apart from this issue it's the best approach for getting around, save at least 10-15 mins compared to Google.",A Google user,Rated 4 stars out of five stars,
6-Jun-18,"I have an expensive GPS portable console I spent a lot of money on plus the fee for updates etc... Waze is way better. Even of you go off route it synces very fast. Everytime I have used it, it has always been accurate and gets me the fastest route which I love. Also because Waze users kindly pos...
Full Review",Donnie Perrigin,Rated 5 stars out of five stars,
19-Jul-18,"I like waze for the most part, but please developers, allow us users to filter out the alerts we get. Some of us don't want to hear ""watch out, vehicle stopped on shoulder ahead"" every 5 minutes while listening to music. Thanks",Wes Comeaux,Rated 3 stars out of five stars,
22-Jun-18,"This app is great however lately upon starting the app, GPS location cannot be detected & I'll have to restart my phone and app for it to work. Also when stopping for a moment ie at red lights, it can get a little annoying when pop up appears to view cheapest fuel in the area when you don't reall...
Full Review",Oanh Nguyen,Rated 4 stars out of five stars,
3-Jun-18,"If you're in a poor internet region, Waze is useless. You can't report anything, and if there's traffic.....nobody can report it.....so everybody sits in it!! Fix this & it'd be a great 5 star app.",Dell Henson-Baines,Rated 4 stars out of five stars,
11-Jun-18,"Let me add specific points to avoid along my route. Example: I'm never going to want to do a turn across 2 lanes of oncoming traffic, into 2 lanes of fast moving traffic. In the morning its an easy turn to the left, in the afternoon its 2 lanes coming at you. Yes I have reduce difficult junctions...
Full Review",Merc Bird,Rated 1 stars out of five stars,
19-Jun-18,"This app whilst great in concept is lacking in execution. It hit all of the features that I wanted from a standalone satnav device but I didn't realise that there was a feature that I underrated of my current satnav. That 'feature' is reliability. A sat nav app that crashes twice on a 22min trip ...
Full Review",Richard Paul,Rated 2 stars out of five stars,
27-Jun-18,"This app has gone downhill fast! Most of the time it will not connect when Google Maps can connect with no problem, several times recently it has given me wrong directions, freezes ALOT if it does work, does not choose the fastest routes and directs you into traffic - used to LOVE this app now I...
Full Review",Sandra Fassler,Rated 1 stars out of five stars,
25-Jun-18,"I thought the concept was good until I tried it for a month and realized how much of a hassle everything is. The interface is super confusing. Even after a month of daily use, it still isn't as intuitive as Google Maps. Some places don't even show up in the search. Alerts are probably useful in ...
Full Review",Tom Foolery,Rated 1 stars out of five stars,
21-Jun-18,"I it works great except I get crashes when trying to use the widget. As for route planning, I wouldn't trust it to find the best one. It may get you to where you want to be, but it's not very good at finding the fastest route there unless you assist it. I watched it needlessly router me off the ...
Full Review",Eric Drum,Rated 4 stars out of five stars,
